census_block_group,amount_land,amount_water,latitude,longitude
170317105001,122407,0,41.7476072,-87.6645825
170317303001,297373,0,41.7274693,-87.6645667
170317207003,259953,0,41.7038622,-87.6644949
170318269011,1310901,0,41.6210473,-87.6644797
170310103003,104823,0,42.013934,-87.6643481
170310105012,74561,0,42.0113681,-87.6643282
170310308001,143491,0,41.9826506,-87.6643109
170318432002,2626277,305033,41.8487153,-87.6642169
170318329001,210572,0,41.8740371,-87.6641981
170310308002,140582,0,41.9808229,-87.6641732
170310308004,142654,0,41.9771673,-87.6641414
170310308003,140687,0,41.9789928,-87.6641249
170312831002,104994,0,41.8704838,-87.6640805
170310105011,45265,0,42.0094135,-87.6640628
170312831001,107441,0,41.8680909,-87.6640119
170318429002,124241,0,41.8654759,-87.6639835
170317502001,289010,0,41.6965042,-87.6638933
170310311002,245309,0,41.9706778,-87.6638104
170310105013,82308,0,42.0076389,-87.6635657
170310317001,128869,0,41.9680606,-87.663487
170318277001,1009180,0,41.5823421,-87.663401
170310105022,90480,0,42.0055382,-87.6633897
170310317002,122455,0,41.9662369,-87.6632766
170310105021,89906,0,42.0034899,-87.6632645
170310105031,110037,0,41.9993914,-87.6632119
170318274002,989887,0,41.6007041,-87.6631749
170318284014,705095,0,41.5599495,-87.6631335
170310317003,113693,0,41.9644337,-87.6631048
170318293012,1963942,0,41.5145094,-87.6630824
170310105032,84177,0,42.0015355,-87.6630141
170316112002,224836,0,41.8043666,-87.6629778
170310302001,163028,0,41.9963423,-87.662904
170310317004,112461,0,41.9626145,-87.6628646
170315907002,705932,12614,41.8260539,-87.6627888
170316716003,122577,0,41.771302,-87.6627789
170318293023,412861,0,41.5005555,-87.662698
170316119001,265435,0,41.7979128,-87.6626797
170310302002,174150,0,41.9925654,-87.6626713
170310305001,127581,0,41.9892043,-87.6626339
170318331003,356557,0,41.8793914,-87.6626225
170316708002,204138,0,41.782588,-87.6625936
170310628003,124949,0,41.9370892,-87.6624823
170318429001,280870,0,41.8615093,-87.662377
170310305003,155028,0,41.985907,-87.6623492
170310705003,96867,0,41.9302479,-87.6622007
170317106002,122501,0,41.7476431,-87.6621564
170310311001,179502,0,41.9742558,-87.6621048
170316702001,326542,0,41.7904247,-87.6620627
170318214014,298383,0,41.664589,-87.6617776
170316711001,245194,0,41.7767771,-87.6617159
170310612001,174670,0,41.9490599,-87.6616427
170316007002,322900,39859,41.8417983,-87.661555
170310615001,162913,0,41.9452818,-87.6615447
170318325002,467493,13633,41.9209429,-87.6615445
170317202002,415222,0,41.7106921,-87.6614568
170310623001,163311,0,41.9416278,-87.6614432
170316716002,162475,0,41.766764,-87.6614282
170316719001,322062,0,41.7613256,-87.6612802
170316112001,102202,0,41.8063739,-87.6612612
170317103001,327581,0,41.7540485,-87.6611057
170317302014,184831,0,41.7294494,-87.6610745
170310628002,101507,0,41.9337006,-87.660936
170317302011,182967,0,41.7239956,-87.660918
170312434003,125871,0,41.8910842,-87.6607476
170310705002,94086,0,41.92633,-87.660739
170318330002,843665,0,41.8852412,-87.6607331
170318307001,535566,7945,41.9583016,-87.6606982
170316708001,122160,0,41.7840736,-87.6606849
170317111003,286053,0,41.7402475,-87.6606643
170318423001,1068977,62823,41.9055984,-87.660657
170310104002,145520,0,42.0100729,-87.6606547
170317207002,388751,0,41.7028067,-87.660598
170310605001,228281,0,41.95272,-87.6605008
170316716001,122195,0,41.7713295,-87.6603519
170318214023,393403,0,41.6609522,-87.6603188
170318269022,407509,0,41.6140829,-87.660312
170318284012,1295158,0,41.5694059,-87.6601943
170318276002,597093,0,41.5916685,-87.6601135
170313106002,122891,0,41.8569863,-87.6600681
170310628001,99152,0,41.9375023,-87.6600671
170313106003,246925,0,41.8542574,-87.6599911
170317114001,198597,0,41.7340682,-87.6599777
170310705001,114462,0,41.9299931,-87.6599108
170312434001,124229,0,41.8948292,-87.6599015
170450704004,16920899,50829,39.5999662,-87.6598858
170318294011,1098510,0,41.4969457,-87.6597613
170317106001,122432,0,41.747677,-87.6597297
170318294023,912164,0,41.4932232,-87.6597212
170317107004,122654,0,41.7440366,-87.6596342
170318274001,365562,0,41.6090011,-87.6595786
170318286013,408347,0,41.5553661,-87.6594893
170317506004,333156,0,41.6886463,-87.6593801
170318329002,191145,0,41.8743397,-87.6593713
170310301031,39875,0,41.9954083,-87.6592138
170312832001,236547,0,41.869579,-87.6592024
170910109002,891871,103101,41.166971,-87.6590754
170315303004,325443,0,41.681219,-87.6590542
170310301022,54417,0,41.9934851,-87.6590522
170318429003,242885,0,41.8642634,-87.6590484
170318294021,4204885,74374,41.4816345,-87.6589586
170318286012,440306,0,41.5515758,-87.658897
170310301011,60296,0,41.9912407,-87.6588802
170310104003,257952,602605,42.0041688,-87.6588541
170310306012,69647,0,41.9886687,-87.6588466
170316111003,122581,0,41.8059541,-87.6588192
170310104001,145288,0,42.0064109,-87.6588157
170318214011,207729,0,41.6681502,-87.6587878
170313106001,173476,0,41.8588246,-87.658598
170317304002,447242,0,41.7186508,-87.6585
170310307031,92528,0,41.9779372,-87.658445
170310306032,57957,0,41.986389,-87.6584254
170316701002,163450,0,41.7904751,-87.6584222
170310306031,58043,0,41.9845648,-87.6583704
170312434002,79056,0,41.8913353,-87.6583313
170310312002,102184,0,41.9714268,-87.6583304
170316009004,115649,0,41.8365679,-87.6582973
170317501003,371407,0,41.696342,-87.6582962
170310312003,97908,0,41.9748083,-87.6580986
170310307011,69878,0,41.9827453,-87.6579659
170310622002,122540,0,41.9425929,-87.6578318
170316709002,201799,0,41.7826605,-87.6577442
170310301042,12389,0,41.9959196,-87.6576946
170316007001,124351,0,41.8393655,-87.657681
170310629003,122233,0,41.9371266,-87.6576572
170317111002,184011,0,41.7373876,-87.6576344
170318286011,1413112,0,41.5441728,-87.6576213
170310307033,93964,0,41.9799969,-87.657529
170310704003,101242,0,41.9294288,-87.6574655
170317302013,191224,0,41.7295922,-87.6574519
170316119002,346946,41168,41.7983368,-87.6574372
170316111002,102112,0,41.8026032,-87.6572762
170317302015,183047,0,41.7240442,-87.6572704
170318307002,81621,0,41.9681441,-87.6572368
170318307003,81587,0,41.9663172,-87.657214
170318307004,163203,0,41.963576,-87.6571922
170318326002,363887,32563,41.915094,-87.6571705
170318397001,250429,13451,41.8338512,-87.6571094
170316006002,214585,11665,41.8441945,-87.6569479
170315304002,589336,0,41.6740264,-87.6568842
170310301013,29074,0,41.9912095,-87.6568499
170310611001,173036,0,41.9491398,-87.6568035
170318349002,489949,0,41.7741176,-87.656785
170310306011,35455,0,41.9887066,-87.6567714
170318349001,163195,0,41.7668375,-87.6565892
170317107001,122411,0,41.7507595,-87.6565749
170310301023,44135,0,41.9934691,-87.6565558
170316718001,324235,0,41.761401,-87.6564481
170316111001,102086,0,41.8064404,-87.6564014
170317102005,246591,0,41.7550339,-87.656279
170310312001,64142,0,41.9703153,-87.6562518
170317306001,261825,0,41.711218,-87.6561236
170310307032,11796,0,41.9772921,-87.6560891
170310629002,101448,0,41.9337799,-87.6560849
170310307062,48374,0,41.98143,-87.656008
170316701001,163442,0,41.7905123,-87.6559945
170310306043,23980,0,41.9864296,-87.6559874
170310710001,162374,0,41.9235168,-87.6559703
170310710002,162265,0,41.9198842,-87.6558525
170316709001,124492,0,41.784107,-87.6558512
170310704002,101364,0,41.9265195,-87.6558293
170310301012,15125,0,41.9912256,-87.6557854
170318288013,793027,0,41.5339155,-87.6557309
170317107002,122450,0,41.7483435,-87.6557029
170318321002,72238,0,41.9527761,-87.65566
170310312004,62240,0,41.9739794,-87.6556474
170318331002,278467,0,41.8777734,-87.6556437
170317107003,122568,0,41.7453084,-87.6556205
170310622001,119782,0,41.9425762,-87.6554288
170318426002,2695910,0,41.8157731,-87.6553558
170310704001,121762,0,41.930621,-87.6553398
170317111001,183862,0,41.7404567,-87.6552883
170310629001,102058,0,41.937614,-87.6552435
170310301041,98189,70440,41.9978056,-87.6552368
170310301032,46757,101282,41.9955241,-87.6551527
170310321002,68774,0,41.9598772,-87.6550977
170310301021,14778,87128,41.9930264,-87.6550225
170310306041,54919,0,41.9846384,-87.6549475
170310306013,37078,110657,41.9888802,-87.6549042
170310301014,17864,115695,41.9904681,-87.654902
170310307022,4083,0,41.9811079,-87.6548837
170316009003,61242,0,41.836568,-87.6547655
170310307021,4216,0,41.980284,-87.6547617
170313105001,161938,0,41.855248,-87.65474
170318276001,417922,0,41.5930696,-87.6547232
170310321003,92717,0,41.9568329,-87.6547062
170310313003,20107,0,41.9748703,-87.6546144
170317114003,158934,0,41.7341462,-87.6545051
170312435001,267999,0,41.8910855,-87.6542983
170318320001,167585,0,41.9462941,-87.6542982
170318214013,204206,0,41.6648757,-87.6542936
170317304004,250623,0,41.7169367,-87.6542878
170317302012,256763,0,41.7270194,-87.6542528
170315303003,327216,0,41.6812846,-87.6542062
170318333001,477330,0,41.8716945,-87.6541237
170310315011,26926,0,41.9664265,-87.6539633
170317501004,357131,0,41.6947274,-87.6538354
170312838001,141257,0,41.8656259,-87.6537798
170312838002,234981,0,41.8620889,-87.6537396
170316006001,179548,0,41.8399664,-87.653735
170316805001,102220,0,41.7918174,-87.6537205
170318214012,143915,0,41.6686662,-87.6535287
170318273003,409640,0,41.6090085,-87.6535116
170317506003,313738,0,41.6899006,-87.6532511
170316120001,122224,0,41.7996562,-87.6531914
170316810001,163110,0,41.7759899,-87.6531902
170317506002,178358,0,41.6862557,-87.6531369
170318271003,460722,0,41.6175365,-87.6530666
170310313005,56504,0,41.9751465,-87.6530535
170316811005,163231,0,41.7687121,-87.6529983
170316814002,161502,0,41.761468,-87.6528078
170316806002,224187,0,41.7826937,-87.65276
170310313004,132502,0,41.9706313,-87.6526512
170317102004,123828,0,41.7551004,-87.6526456
170338801001,35174118,1677171,39.0934699,-87.6525595
170310306042,95800,109054,41.9856608,-87.6525371
170310315012,78482,0,41.968217,-87.6524533
170338805003,117809800,262106,39.0141265,-87.6524505
170310315023,43192,0,41.9649734,-87.6523934
170310315022,37338,0,41.9640603,-87.6523702
170310315021,81171,0,41.9627225,-87.6523487
170310711002,134657,0,41.9211878,-87.6523342
170310313002,45471,0,41.9725966,-87.6523307
170313104001,124462,0,41.8565069,-87.6522613
170318268004,4717482,0,41.6390231,-87.6522431
170316120002,203687,0,41.7967607,-87.6521427
170318321003,80870,0,41.953617,-87.6520973
170318270003,520498,0,41.6260064,-87.6520939
170318321001,68981,0,41.9519362,-87.6520495
170318399002,743184,13899,41.827841,-87.6520036
170310321001,129275,0,41.9602585,-87.6519944
170310321005,107236,0,41.9557446,-87.6519927
170310610001,172815,0,41.9492206,-87.6519703
170317108005,122414,0,41.7505237,-87.6519193
170317307002,742816,0,41.7030221,-87.6519071
170317302022,218342,0,41.7271391,-87.6518959
170310621003,129424,0,41.9414164,-87.6518521
170310621002,56740,0,41.9447849,-87.6518126
170317108006,183664,0,41.745972,-87.6517952
170316805002,224636,0,41.7899935,-87.6517299
170310315013,54012,0,41.966369,-87.6516447
170310703001,187303,0,41.9303707,-87.6516305
170310630001,161736,0,41.9381322,-87.6516277
170310621001,58641,0,41.9434801,-87.6515491
170310630003,55749,0,41.9356793,-87.6515353
170318331001,287776,0,41.8799511,-87.6514936
170310630002,106865,0,41.9338819,-87.6514757
170312435002,389219,0,41.8937332,-87.6512908
170310321004,33025,0,41.9578579,-87.6512824
170318214022,624113,92477,41.6584153,-87.6512499
170316009002,114561,0,41.8367007,-87.6511929
170318397003,194503,0,41.8328591,-87.6510892
170317110001,163479,0,41.7414306,-87.6510621
170310307061,347373,186155,41.9804694,-87.6509792
170317306002,417556,0,41.7102605,-87.6509789
170318330001,468447,0,41.8853673,-87.6509741
170317110003,163533,0,41.7377895,-87.6509622
170310703002,137101,0,41.9272368,-87.6508727
170316806001,102279,0,41.7845685,-87.6508616
170318326003,195250,0,41.9159661,-87.6508591
170318275003,641032,0,41.6013959,-87.6507939
170318326001,129930,0,41.9123354,-87.650739
170317102003,123576,0,41.7551328,-87.6502215
170310711001,190798,0,41.9221941,-87.6501631
170318288015,671712,0,41.5240843,-87.6501398
170316810003,122400,0,41.7742124,-87.6501076
170316811004,122610,0,41.7705755,-87.6500089
170316110001,571300,0,41.8047714,-87.6499381
170316811003,122162,0,41.7669387,-87.649919
170316814004,122333,0,41.7632996,-87.6498226
170318284022,2108689,91676,41.5683165,-87.649693
170910109003,5992096,277728,41.1451324,-87.6495567
170315303002,328248,0,41.6813397,-87.6493352
170317501002,228744,0,41.6965392,-87.6492203
170318422001,1407940,136789,41.9047279,-87.6492199
170318402001,826374,36519,41.8446476,-87.6492096
170318292001,796610,0,41.5168514,-87.6490749
170313103001,318572,0,41.8561439,-87.6489782
170318288014,277961,0,41.5302701,-87.6488835
170317108004,122320,0,41.749658,-87.6488649
170310608001,51201,0,41.9529983,-87.6487977
170318347002,163503,0,41.7906147,-87.6487093
170318273002,408672,0,41.6090181,-87.6486371
170316810004,242126,0,41.7778908,-87.6484159
170310314001,48679,0,41.960183,-87.6482762
170318292002,900378,0,41.5096326,-87.6482649
170316009001,90872,0,41.8361686,-87.6479495
170316814003,240182,0,41.7597202,-87.6479134
170310314002,60321,0,41.9569758,-87.647885
170318292003,474458,0,41.504232,-87.6478543
170317102002,123867,0,41.7551703,-87.6477984
170310718002,80101,0,41.9145452,-87.6477834
170317304003,294967,0,41.7157859,-87.6477291
170316121001,326357,0,41.7979128,-87.6476808
170317302021,449827,0,41.7276741,-87.6476169
170318292004,467273,0,41.5006879,-87.64759
170310609001,96135,0,41.949474,-87.647587
170310620002,63780,0,41.9445108,-87.6474817
170317108003,142875,0,41.7447358,-87.647425
170318348001,163484,0,41.7851699,-87.6473525
170310314003,77001,0,41.9590853,-87.6473451
170317304001,292372,0,41.7194492,-87.6472529
170310609005,16320,0,41.9490243,-87.6472516
170315304001,722727,0,41.6740503,-87.647158
170310618001,82842,0,41.9464895,-87.6471132
170317114002,387626,0,41.7332539,-87.6471102
170318286021,854291,14480,41.5530208,-87.6470596
170318295001,1570025,42091,41.4866469,-87.6470419
170310314005,77188,0,41.9554143,-87.6470316
170317302023,204523,0,41.7229364,-87.6469984
170310631002,61402,0,41.9393105,-87.6469697
170310634001,102650,0,41.9340483,-87.6469653
170310620001,161197,0,41.9418117,-87.6469191
170318271002,629230,0,41.6184851,-87.6468478
170310702002,111164,0,41.926838,-87.6467403
170310631001,98223,0,41.9375577,-87.6466613
170310608003,68319,0,41.953283,-87.6465509
170310313001,377626,466785,41.9737646,-87.6465298
170310702001,161974,0,41.9308566,-87.6465087
170316810002,124831,0,41.7743065,-87.6464357
170318214021,659127,0,41.6668143,-87.646429
170310712002,202948,0,41.920574,-87.6464108
170316811001,122076,0,41.7706297,-87.6463685
170310634002,56202,0,41.9357761,-87.6463004
170316811002,122359,0,41.766992,-87.6462801
170318347001,163594,0,41.7906504,-87.6462795
170318397002,173438,0,41.8326863,-87.6462153
170316814001,122351,0,41.7633547,-87.6461855
170317110002,327346,0,41.7396774,-87.6461525
170310609003,46069,0,41.9510738,-87.6461016
170910101001,9518136,65845,41.2380853,-87.6459538
170317506001,491098,0,41.6886725,-87.6459135
170310712001,122252,0,41.9239808,-87.6458783
170317108001,122460,0,41.7506122,-87.6458604
170318284021,1330994,0,41.5755488,-87.6457654
170317108002,122541,0,41.7469707,-87.6457546
170313102002,126829,0,41.8567004,-87.6456227
170317102001,123921,0,41.7552062,-87.6453728
170310718001,243269,0,41.9145987,-87.6453676
170317306003,327876,0,41.7105396,-87.6453555
170230601006,101907340,1450269,39.217022,-87.6453059
170318348002,275119,0,41.7817764,-87.6452458
170310702003,68266,0,41.9285043,-87.6450527
170318419001,840469,16579,41.8730624,-87.6450342
170318398001,81883,0,41.8362379,-87.6450169
170317501001,328246,0,41.6959734,-87.6449269
170318270002,456041,0,41.6264849,-87.6449034
170310314006,387724,0,41.963881,-87.6448813
170316004003,122164,0,41.8426193,-87.644773
170317307001,245298,0,41.7032618,-87.6445443
170310609004,84697,0,41.9482732,-87.6445035
170315303001,327287,0,41.681413,-87.6444628
170318288021,619456,0,41.536602,-87.6444452
170316004002,102194,0,41.8393452,-87.6442405
170310619011,29887,0,41.9455407,-87.6441306
170318423002,689756,72905,41.891786,-87.644126
170318426004,204844,0,41.8119981,-87.6439191
170310619012,53537,0,41.9441649,-87.643504
170312819003,150215,6976,41.881184,-87.6433717
170318286022,1480556,0,41.5443899,-87.6433531
170318275001,3652344,0,41.5884145,-87.6432938
170310633013,26576,0,41.9333319,-87.6432847
170313102001,193746,0,41.8560545,-87.6432837
170310619013,39378,0,41.9425509,-87.643179
170310619014,37808,0,41.9408151,-87.6431599
170312801001,291950,18883,41.8862561,-87.6431545
170310633012,36168,0,41.935727,-87.6430488
170318399001,102628,0,41.8298778,-87.6430387
170316813003,123707,0,41.7588383,-87.6430318
170318399003,102580,0,41.8280532,-87.6429937
170318399004,102442,0,41.8262308,-87.6429528
170312819001,253672,10482,41.8786346,-87.6429236
170318399005,102490,0,41.824409,-87.6429095
170310701022,36960,0,41.932116,-87.6429013
170310701032,33588,0,41.9275062,-87.6428481
170318288023,298664,0,41.5244559,-87.6427972
170310633011,31096,0,41.9341942,-87.6427723
170310608002,61971,65882,41.953959,-87.6426489
170316004001,102866,0,41.8430061,-87.6426271
170316812001,123117,0,41.7670492,-87.6426263
170318347003,330894,0,41.7907473,-87.6426009
170310632006,65111,0,41.9377757,-87.6425766
170310713002,162588,0,41.921911,-87.6425757
170318348003,161235,0,41.785245,-87.6425238
170310701023,18741,0,41.931346,-87.642523
170318398003,82000,0,41.8326228,-87.6424964
170310314004,838361,1040213,41.9584475,-87.6424095
170316812004,144401,0,41.7706899,-87.6424009
170310701031,35506,0,41.9261533,-87.6423753
170312801002,272714,10751,41.8837922,-87.6423466
170315305031,442978,48168,41.6596869,-87.6422209
170318398002,102290,0,41.8360901,-87.6422116
170310804003,122218,0,41.908296,-87.6420782
170318426003,117418,0,41.8134,-87.6420695
170310632003,38584,0,41.9396444,-87.6420514
170318296003,401026,0,41.4734001,-87.641984
170317101001,215116,0,41.7533918,-87.6419713
170312819002,17444,0,41.8812022,-87.6419056
